Date,Time,Ping (ms),Jitter (ms),Download (Mbps),Upload (Mbps),loss,iptext,isp
23/09/25,19:50,4.19,0.21,499.26,674.17,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,19:55,4.27,0.27,594.55,651.01,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:00,4.29,0.48,399.76,421.09,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:05,6.69,1.31,529.76,663.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:10,4.29,0.25,560.57,556.56,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:15,4.72,0.38,563.68,660.68,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:20,4.13,0.28,546.12,651.55,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:25,4.21,0.31,537.53,631.34,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:30,4.07,0.27,544.67,657.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:35,4.59,0.26,539.45,478.71,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:40,4.41,1.96,561.37,571.48,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:45,4.51,0.29,531.21,639.85,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:50,4.56,0.29,530.88,602.84,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,20:55,4.26,0.33,636.96,555.35,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:00,4.22,0.26,395.02,356.73,2.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:05,4.43,0.13,518.36,640.68,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:10,4.11,0.2,550.83,641.81,0.8,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:15,4.41,0.14,555.14,673.67,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:20,4.6,0.15,525.51,648.68,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:25,4.12,0.16,499.82,593.17,0.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:30,4.35,0.23,504.16,455.32,0.5,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:35,4.2,0.4,675.75,604.81,1.3,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:40,4.5,0.23,481.48,593.34,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:45,4.3,0.26,550.17,666.39,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:50,7.42,6.57,371.28,658.98,1.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,21:55,4.51,0.77,571.23,646.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:00,4.23,0.22,546.43,444.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:10,5.92,0.58,576.37,613.88,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:15,4.92,1.41,595.62,624.17,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:20,5.24,0.53,503.47,595.74,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:25,4.1,0.41,568.69,634.95,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:30,5.17,1.07,432.27,608.56,1.6,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:35,4.82,0.17,585.08,630.55,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:40,4.36,0.17,535.4,658.01,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:45,4.36,0.19,676.74,618.26,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:50,4.16,0.37,532.42,644.1,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,22:55,4.27,0.2,708.32,582.87,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:00,4.5,0.47,573.69,611.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:05,4.14,2.56,555.21,633.73,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:10,4.11,0.36,420.95,602.84,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:15,4.02,0.18,589.59,636.7,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:20,4.02,0.14,566.06,655.5,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:25,4.39,0.23,577.98,673.1,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:30,4.11,0.3,165.17,328.07,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:35,5.06,0.3,569.59,637.35,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:40,4.48,0.12,775.46,626.7,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:45,4.49,0.21,524.02,549.49,0.6,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:50,3.96,0.29,579.78,665.53,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
23/09/25,23:55,4.03,0.21,547.34,644.28,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:00,4.33,0.17,484.99,622.75,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:05,3.94,0.15,540.92,656.65,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:10,4.23,0.46,549.27,648.67,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:15,4.11,0.35,589.25,640.44,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:20,3.95,0.05,552.14,669.63,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:25,3.8,0.09,623.25,660.66,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:30,4.46,0.33,569.43,645.48,1.8,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:35,4.0,0.03,603.21,587.75,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:40,4.05,0.25,596.17,650.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:45,4.7,1.29,498.57,658.11,0.3,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:50,4.11,0.22,606.74,582.5,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,00:55,4.39,0.26,611.23,665.63,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:00,4.51,0.36,553.4,354.18,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:05,3.85,0.17,607.64,639.37,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:10,4.42,0.15,614.29,647.07,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:15,5.09,105.16,498.28,506.28,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:20,4.34,0.24,748.64,659.89,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:25,4.4,0.19,606.6,670.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:30,4.09,0.38,619.6,659.05,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:35,4.38,0.08,598.48,646.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:40,4.21,0.2,621.97,663.22,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:45,4.11,0.2,629.74,654.49,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:50,4.29,0.16,701.87,625.04,2.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,01:55,3.98,0.36,604.76,685.81,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:00,3.87,0.3,581.82,671.4,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:05,3.99,0.19,622.95,697.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:10,5.15,0.64,570.34,702.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:15,4.06,0.19,671.56,685.12,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:20,4.16,0.38,695.17,608.44,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:25,4.09,0.31,620.05,703.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:30,3.99,0.09,610.46,635.35,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:35,3.9,0.26,588.6,678.41,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:40,4.24,0.8,638.24,682.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:45,4.23,0.24,723.91,696.7,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:50,4.56,0.67,596.24,700.99,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,02:55,3.99,0.11,523.29,699.62,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:00,4.21,1.12,578.83,698.0,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:05,4.19,0.18,600.98,697.96,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:10,2.61,0.14,720.17,691.16,0.0,191.35.121.86,Sem Fone Telecomunicacoes Ltda,Vivo
24/09/25,03:15,4.11,0.15,646.52,688.42,0.0,138.97.240.197,Vivo,Sem Fone Telecomunicacoes Ltda
24/09/25,03:20,4.15,0.31,622.37,703.53,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:25,4.07,0.14,610.31,703.57,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:30,3.94,0.13,616.72,701.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:35,4.01,0.24,616.11,704.17,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:40,4.22,0.14,577.14,701.76,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:45,4.15,0.25,620.18,700.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:50,4.13,0.2,617.6,698.38,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,03:55,4.16,0.21,791.53,701.98,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:00,3.95,0.09,564.74,698.49,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:05,4.62,0.59,570.94,703.02,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:10,3.93,0.12,608.6,699.79,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:15,4.13,0.09,741.12,698.21,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:20,4.22,0.28,622.94,683.24,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:25,3.97,0.19,400.33,294.69,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:30,3.9,0.17,575.91,698.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:35,4.49,0.16,779.67,692.89,1.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:40,4.27,0.2,603.81,700.97,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:45,3.95,0.11,670.77,700.23,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:50,4.82,0.52,688.94,635.26,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,04:55,4.0,0.17,613.28,703.47,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:00,4.26,0.23,526.01,702.35,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:05,4.25,0.09,630.52,704.03,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:10,4.15,0.14,737.82,691.86,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:15,4.04,0.12,631.21,703.73,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:20,4.38,0.33,629.47,701.32,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:25,4.03,0.13,624.0,688.97,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:30,3.99,0.08,594.64,698.19,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:35,4.03,0.11,640.75,704.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:40,4.08,0.19,597.59,703.01,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:45,3.87,0.15,624.76,703.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:50,4.06,0.12,618.94,700.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,05:55,4.0,0.13,632.29,696.37,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:00,5.14,0.73,577.81,702.17,0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:05,3.98,0.09,647.15,702.65,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:10,4.03,0.22,636.08,700.03,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:15,4.14,0.09,596.81,693.16,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:20,3.97,0.27,600.03,701.99,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:25,4.05,0.15,626.26,699.99,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:30,3.98,0.07,569.28,697.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:35,4.43,1.25,716.72,696.89,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:40,4.06,0.14,561.29,699.96,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:45,4.05,0.13,604.26,690.52,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:50,4.31,0.36,589.49,639.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,06:55,4.15,0.18,798.66,668.12,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:00,3.97,0.12,570.92,688.39,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:05,3.96,0.13,585.61,668.23,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:10,4.54,0.39,556.75,657.59,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:15,4.39,0.26,896.16,676.78,3.1,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:20,4.23,0.04,764.94,684.44,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:25,4.19,0.27,773.45,683.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:30,4.69,0.25,584.5,673.31,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:35,4.26,0.48,586.35,681.23,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:40,3.94,0.13,614.71,678.24,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:45,4.01,0.14,636.63,674.66,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:50,4.18,0.39,579.62,684.55,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,07:55,4.16,0.26,640.79,685.26,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:00,4.95,1.98,466.39,562.48,0.7,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:05,4.1,0.21,589.6,680.75,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:10,4.08,0.2,617.7,676.76,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:15,4.14,0.1,500.18,683.81,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:25,4.32,1.26,708.95,697.87,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:30,3.85,0.28,508.71,682.22,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:35,3.65,0.22,477.26,699.32,3.1,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:40,4.12,1.09,607.33,691.57,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:45,3.97,0.17,627.97,700.33,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:50,3.94,0.12,617.81,694.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,08:55,4.11,0.16,611.09,596.76,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:00,4.05,0.16,527.4,688.73,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:05,3.94,0.1,440.42,613.75,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:10,4.43,1.41,582.76,391.08,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:15,3.96,0.32,436.86,680.56,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:20,3.95,0.13,694.89,687.91,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:25,4.04,0.25,582.46,677.62,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:30,4.01,0.11,630.71,687.23,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:35,3.94,0.11,363.34,538.01,0.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:40,3.39,0.84,630.41,316.37,0.0,191.35.121.86,Sem Fone Telecomunicacoes Ltda,Vivo
24/09/25,09:45,4.24,0.07,568.69,699.95,0.0,138.97.240.197,Vivo,Sem Fone Telecomunicacoes Ltda
24/09/25,09:50,4.08,0.18,576.4,687.69,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,09:55,3.94,0.17,549.78,688.52,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:00,4.36,0.25,345.69,524.31,0.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:05,4.25,0.14,586.73,655.07,0.7,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:10,4.11,0.19,534.76,688.43,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:15,4.18,4.43,704.16,688.13,5.4,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:20,4.23,0.17,483.48,686.94,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:25,3.88,0.27,439.07,678.93,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:30,4.21,0.12,442.63,650.3,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:35,4.13,0.46,733.82,663.92,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:40,4.3,0.35,441.71,678.29,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:45,4.89,0.61,570.27,680.4,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
24/09/25,10:50,4.48,0.13,511.96,679.2,0.0,138.97.240.197,Sem Fone Telecomunicacoes Ltda,Sem Fone Telecomunicacoes Ltda
